n,gamma,K,sigma_K,gamma_K,status
60,123.890490659810,48,0.393713733,124.068345958,ok
60,123.890490659810,34,0.422984921,124.088801607,ok
60,123.890490659810,24,0.534316353,124.195273871,ok
60,123.890490659810,16,0.548588322,124.059444216,ok
61,125.010783500604,192,0.500493847,125.044468618,ok
61,125.010783500604,136,0.498812316,125.059706743,ok
61,125.010783500604,96,0.493146616,125.084778570,ok
61,125.010783500604,68,0.471773551,125.138342876,ok
61,125.010783500604,48,0.602591714,125.393359009,ok
61,125.010783500604,34,0.806248817,125.375399997,ok
61,125.010783500604,24,0.965885659,124.941653957,ok
61,125.010783500604,16,0.828968702,125.107009148,ok
62,126.397312255835,192,0.503548091,126.419853231,ok
62,126.397312255835,136,0.504236840,126.430844748,ok
62,126.397312255835,96,0.503882202,126.450731446,ok
62,126.397312255835,68,0.498854914,126.502738026,ok
62,126.397312255835,48,0.827147024,126.636456363,ok
62,126.397312255835,34,0.840687982,126.310671721,ok
62,126.397312255835,24,0.551169336,126.306856032,ok
62,126.397312255835,16,0.676974709,126.263148436,ok
63,128.052677184236,192,0.480690988,128.080171639,ok
63,128.052677184236,136,0.471000794,128.092095418,ok
63,128.052677184236,96,0.453864558,128.111964703,ok
63,128.052677184236,68,0.415223398,128.160306760,ok
63,128.052677184236,48,0.818106634,128.454985388,patched
63,128.052677184236,34,0.620454061,128.068613866,patched
63,128.052677184236,24,0.454690703,128.199757359,patched
63,128.052677184236,16,0.469466193,128.091545408,patched
64,128.937236928624,247,0.518341367,128.959335046,ok
64,128.937236928624,192,0.523650603,128.966525991,ok
64,128.937236928624,173,0.526316218,128.970266461,ok
64,128.937236928624,136,0.533904534,128.981369374,ok
64,128.937236928624,124,0.537516785,128.986876994,ok
64,128.937236928624,96,0.550845629,129.008217111,ok
64,128.937236928624,87,0.558159441,129.020364985,ok
64,128.937236928624,68,0.594236769,129.075447091,ok
64,128.937236928624,62,0.633456104,129.115739308,ok
64,128.937236928624,48,0.691865568,128.626182764,ok
64,128.937236928624,44,0.705641154,128.936155584,ok
64,128.937236928624,34,0.591053660,128.918710847,ok
64,128.937236928624,31,0.561712035,128.936331368,ok
64,128.937236928624,24,0.797102922,128.992497333,ok
64,128.937236928624,16,0.729297029,129.046018567,ok
65,130.811369910239,192,0.504694702,130.832072200,ok
65,130.811369910239,136,0.506414619,130.841691014,ok
65,130.811369910239,96,0.508900140,130.858076372,ok
65,130.811369910239,68,0.516639203,130.896398454,ok
65,130.811369910239,48,0.599033922,130.848723276,ok
65,130.811369910239,34,0.583234982,130.891920781,ok
65,130.811369910239,24,0.666096890,130.848401356,ok
65,130.811369910239,16,0.724658273,130.829353125,ok
66,133.032449649301,192,0.475008183,133.052846621,ok
66,133.032449649301,136,0.463209667,133.060639505,ok
66,133.032449649301,96,0.442891298,133.071744140,ok
66,133.032449649301,68,0.395594297,133.094147488,ok
66,133.032449649301,48,0.437092859,133.203695348,ok
66,133.032449649301,34,0.388319694,133.254167166,ok
66,133.032449649301,24,0.521904045,133.314259807,ok
66,133.032449649301,16,0.655020332,133.199424997,ok
67,133.990862643415,192,0.511453429,134.023587765,ok
67,133.990862643415,136,0.514684547,134.039537772,ok
67,133.990862643415,96,0.516772942,134.067964933,ok
67,133.990862643415,68,0.511719420,134.143124875,ok
67,133.990862643415,48,0.732113121,134.151571894,ok
67,133.990862643415,34,0.914132224,134.245108116,ok
67,133.990862643415,24,0.885558232,133.906993223,ok
67,133.990862643415,16,0.678393580,133.928398568,ok
68,135.820891223150,192,0.484304197,135.843094930,ok
68,135.820891223150,136,0.475832997,135.853008174,ok
68,135.820891223150,96,0.459027829,135.870186504,ok
68,135.820891223150,68,0.410657439,135.921037460,ok
68,135.820891223150,48,0.580315281,136.015225915,ok
68,135.820891223150,34,0.895948422,135.939769676,ok
68,135.820891223150,24,0.634353489,135.853000626,ok
68,135.820891223150,16,0.742108782,135.938837289,ok
69,136.826373271550,192,0.503342129,136.862066134,ok
69,136.826373271550,136,0.503616133,136.879637143,ok
69,136.826373271550,96,0.502745422,136.912349364,ok
69,136.826373271550,68,0.504943467,137.012166684,ok
69,136.826373271550,48,0.711044630,136.876645932,ok
69,136.826373271550,34,0.562244370,136.647569723,ok
69,136.826373271550,24,0.588194368,136.843959477,ok
69,136.826373271550,16,0.554894809,136.705787154,ok
70,138.095359556469,192,0.515061374,138.121280852,ok
70,138.095359556469,136,0.521780319,138.134185775,ok
70,138.095359556469,96,0.533746489,138.157909623,ok
70,138.095359556469,68,0.579798710,138.223510428,ok
70,138.095359556469,48,0.626293035,138.111554297,ok
70,138.095359556469,34,0.550898530,138.103903595,ok
70,138.095359556469,24,0.645595023,138.129345769,ok
70,138.095359556469,16,0.604596296,138.174578991,ok
71,139.998280075505,192,0.498491611,140.022423127,ok
71,139.998280075505,136,0.497167178,140.033555400,ok
71,139.998280075505,96,0.494228096,140.052833971,ok
71,139.998280075505,68,0.492560961,140.105538516,ok
71,139.998280075505,48,0.555506693,140.107122350,ok
71,139.998280075505,34,0.554549328,140.114618235,ok
71,139.998280075505,24,0.638588259,140.115772840,ok
71,139.998280075505,16,0.732503952,140.128787081,ok
72,141.647847111849,271,0.498402907,141.664889025,ok
72,141.647847111849,192,0.497311463,141.672234641,ok
72,141.647847111849,190,0.497266033,141.672506660,ok
72,141.647847111849,136,0.495143175,141.683390132,ok
72,141.647847111849,96,0.489960661,141.702609630,ok
72,141.647847111849,95,0.489705914,141.703425582,ok
72,141.647847111849,68,0.477776192,141.757726819,ok
72,141.647847111849,48,0.554245752,141.794191221,ok
72,141.647847111849,34,0.598407898,141.819440098,ok
72,141.647847111849,24,0.700969045,141.748426097,ok
72,141.647847111849,16,0.712054741,141.598784198,ok
73,143.638477145127,192,0.458824375,143.660293048,ok
73,143.638477145127,136,0.439302572,143.666511152,ok
73,143.638477145127,96,0.404935564,143.672376865,ok
73,143.638477145127,68,0.313109174,143.688311148,ok
73,143.638477145127,48,0.275470938,143.817740633,ok
73,143.638477145127,34,0.251537777,143.916689194,ok
73,143.638477145127,24,0.354271370,144.040142678,ok
73,143.638477145127,16,0.412900665,143.758860166,ok
74,144.251663982588,192,0.529372874,144.290619079,ok
74,144.251663982588,136,0.539766531,144.313068093,ok
74,144.251663982588,96,0.551608657,144.359303933,ok
74,144.251663982588,68,0.574023040,144.523457369,ok
74,144.251663982588,48,1.018296146,144.613468059,ok
74,144.251663982588,34,1.376389575,144.206321631,ok
74,144.251663982588,24,1.036604703,143.835689129,ok
74,144.251663982588,16,0.933819322,144.270565893,ok
75,145.919629567447,192,0.494758319,145.946369565,ok
75,145.919629567447,136,0.491559093,145.959554941,ok
75,145.919629567447,96,0.485137720,145.985267999,ok
75,145.919629567447,68,0.485828307,146.085051791,ok
75,145.919629567447,48,0.730310393,145.986132629,ok
75,145.919629567447,34,0.547659821,145.838894245,ok
75,145.919629567447,24,0.518795220,145.995372849,ok
75,145.919629567447,16,0.600812870,145.826004733,ok
76,147.224230281957,192,0.503495737,147.258307970,ok
76,147.224230281957,136,0.504216956,147.274906025,ok
76,147.224230281957,96,0.505041926,147.305959413,ok
76,147.224230281957,68,0.537204957,147.410277175,ok
76,147.224230281957,48,0.676399949,147.244897865,ok
76,147.224230281957,34,0.529672519,147.285629839,ok
76,147.224230281957,24,0.675941382,147.371572161,ok
76,147.224230281957,16,0.526233080,147.341093487,ok
77,148.603136989264,192,0.513213946,148.627657422,ok
77,148.603136989264,136,0.518934564,148.639905994,ok
77,148.603136989264,96,0.528923547,148.662982838,ok
77,148.603136989264,68,0.585342623,148.730163253,ok
77,148.603136989264,48,0.628169759,148.608107953,ok
77,148.603136989264,34,0.617621053,148.684454046,ok
77,148.603136989264,24,0.708982677,148.579547899,ok
77,148.603136989264,16,0.777547348,148.660086899,ok
78,150.716489569813,192,0.487742627,150.738387039,ok
78,150.716489569813,136,0.481222577,150.748052554,ok
78,150.716489569813,96,0.468262346,150.764633136,ok
78,150.716489569813,68,0.438896357,150.827361704,ok
78,150.716489569813,48,0.527871536,150.846124337,ok
78,150.716489569813,34,0.528808966,150.914715990,ok
78,150.716489569813,24,0.616861547,150.841428137,ok
78,150.716489569813,16,0.723516612,150.746226034,ok
79,152.318529151590,192,0.473880937,152.350574571,ok
79,152.318529151590,136,0.459438048,152.363293534,ok
79,152.318529151590,96,0.429781040,152.382499409,ok
79,152.318529151590,68,0.337634436,152.458243957,ok
79,152.318529151590,48,0.445040683,152.598357516,ok
79,152.318529151590,34,0.366714697,152.763868623,ok
79,152.318529151590,24,0.605069103,152.890605599,ok
79,152.318529151590,16,0.523748733,152.358128709,patched
80,153.190716494260,293,0.512554796,153.211453655,ok
80,153.190716494260,205,0.517481556,153.221900404,ok
80,153.190716494260,192,0.518550558,153.224452029,ok
80,153.190716494260,147,0.523447026,153.238142703,ok
80,153.190716494260,136,0.525012483,153.243533267,ok
80,153.190716494260,103,0.530579484,153.272913370,ok
80,153.190716494260,96,0.531746090,153.284896928,ok
80,153.190716494260,74,0.541531359,153.386526430,ok
80,153.190716494260,68,0.577357010,153.472328228,ok
80,153.190716494260,52,0.872552100,153.457652040,ok
80,153.190716494260,48,0.915114671,153.246195011,ok
80,153.190716494260,37,1.253487579,153.118536442,ok
80,153.190716494260,34,1.320511420,152.899664426,ok
80,153.190716494260,24,0.826845769,152.647580260,ok
80,153.190716494260,16,0.774241913,153.273030948,ok
81,154.815216151925,192,0.491439203,154.841460601,ok
81,154.815216151925,136,0.486442007,154.854671957,ok
81,154.815216151925,96,0.475924692,154.882109190,ok
81,154.815216151925,68,0.488468937,155.019693040,ok
81,154.815216151925,48,0.620412343,154.862113074,ok
81,154.815216151925,34,0.518593068,154.736182689,ok
81,154.815216151925,24,0.543572913,154.840781383,ok
81,154.815216151925,16,0.665521502,154.706525112,ok
82,156.136480891007,192,0.493083791,156.179211326,ok
82,156.136480891007,136,0.487904254,156.199872924,ok
82,156.136480891007,96,0.476423448,156.239820844,ok
82,156.136480891007,68,0.499239959,156.417101996,ok
82,156.136480891007,48,0.607604412,156.252172402,ok
82,156.136480891007,34,0.477294191,156.248966710,ok
82,156.136480891007,24,0.597550835,156.325974326,ok
82,156.136480891007,16,0.450274769,156.239949528,ok
83,157.148381276594,192,0.528775146,157.170189918,ok
83,157.148381276594,136,0.542779983,157.182394746,ok
83,157.148381276594,96,0.570412662,157.208145221,ok
83,157.148381276594,68,0.755534798,157.246984610,ok
83,157.148381276594,48,0.655513395,157.120414707,ok
83,157.148381276594,34,0.688929541,157.201695705,ok
83,157.148381276594,24,0.733734866,157.059580277,ok
83,157.148381276594,16,0.800917843,157.171551549,ok
84,159.718252420750,192,0.467279439,159.736068919,ok
84,159.718252420750,136,0.451677020,159.742414459,ok
84,159.718252420750,96,0.422561639,159.751542417,ok
84,159.718252420750,68,0.348664349,159.822050216,ok
84,159.718252420750,48,0.384810767,159.868669602,ok
84,159.718252420750,34,0.352984934,159.948766095,ok
84,159.718252420750,24,0.450521984,160.002250426,ok
84,159.718252420750,16,0.495765984,160.352313565,ok
85,160.568314696626,192,0.513437351,160.609432265,ok
85,160.568314696626,136,0.516526548,160.630451471,ok
85,160.568314696626,96,0.516070990,160.672330696,ok
85,160.568314696626,68,0.575196474,160.848658916,ok
85,160.568314696626,48,0.750703574,160.811323131,ok
85,160.568314696626,34,1.066409945,160.773314477,ok
85,160.568314696626,24,0.951707267,160.470239187,ok
85,160.568314696626,16,0.850437238,159.957393062,ok
86,162.415075570967,192,0.481981628,162.441553288,ok
86,162.415075570967,136,0.470921421,162.453639456,ok
86,162.415075570967,96,0.444224695,162.476630856,ok
86,162.415075570967,68,0.382800471,162.635366878,ok
86,162.415075570967,48,0.581992803,162.761291777,ok
86,162.415075570967,34,0.845775223,162.333042106,ok
86,162.415075570967,24,0.623410189,162.428245720,ok
86,162.415075570967,16,0.516455539,162.694791712,ok
87,163.417951938299,192,0.500702066,163.455473837,ok
87,163.417951938299,136,0.498857195,163.475788130,ok
87,163.417951938299,96,0.491281890,163.521839544,ok
87,163.417951938299,68,0.598324438,163.796327395,ok
87,163.417951938299,48,0.950925113,163.332324856,ok
87,163.417951938299,34,0.449650751,163.297645750,ok
87,163.417951938299,24,0.573277859,163.447857474,ok
87,163.417951938299,16,0.884617802,163.219157349,ok
88,164.674326596558,315,0.504376427,164.695405017,ok
88,164.674326596558,221,0.505963071,164.705274140,ok
88,164.674326596558,192,0.506740088,164.710624144,ok
88,164.674326596558,158,0.508013952,164.720121587,ok
88,164.674326596558,136,0.509227203,164.729885297,ok
88,164.674326596558,111,0.511544653,164.749284783,ok
88,164.674326596558,96,0.514703540,164.772415608,ok
88,164.674326596558,79,0.539335234,164.844106168,ok
88,164.674326596558,68,0.767216256,164.915978667,ok
88,164.674326596558,56,0.742105082,164.685196217,ok
88,164.674326596558,48,0.599860316,164.614281975,ok
88,164.674326596558,40,0.526312003,164.644743114,ok
88,164.674326596558,34,0.500033472,164.780183609,ok
88,164.674326596558,24,0.656371721,164.744760905,ok
88,164.674326596558,16,0.482001643,164.672718690,ok
89,166.066252529276,192,0.511661997,166.095453046,ok
89,166.066252529276,136,0.516841511,166.110659438,ok
89,166.066252529276,96,0.527828287,166.142782298,ok
89,166.066252529276,68,0.702775646,166.157406883,ok
89,166.066252529276,48,0.581967097,166.085666426,ok
89,166.066252529276,34,0.648435936,166.197301847,ok
89,166.066252529276,24,0.667217909,166.073192350,ok
89,166.066252529276,16,0.675704995,166.186502358,ok
90,167.867728531281,192,0.496722631,167.894234121,ok
90,167.867728531281,136,0.494118186,167.907108569,ok
90,167.867728531281,96,0.487679062,167.933055654,ok
90,167.867728531281,68,0.566095396,168.011819318,ok
90,167.867728531281,48,0.553138593,167.964199164,ok
90,167.867728531281,34,0.659077065,168.023798197,ok
90,167.867728531281,24,0.635322354,167.949900550,ok
90,167.867728531281,16,0.750551951,167.911705871,ok
91,169.598284560817,192,0.483206975,169.627004357,ok
91,169.598284560817,136,0.473234898,169.639802373,ok
91,169.598284560817,96,0.449722343,169.663712647,ok
91,169.598284560817,68,0.464090299,169.807578223,ok
91,169.598284560817,48,0.503028778,169.787310851,ok
91,169.598284560817,34,0.760422165,169.847935987,ok
91,169.598284560817,24,0.687884703,169.784728059,ok
91,169.598284560817,16,0.659829139,169.586736928,ok
92,170.847483042399,192,0.496058833,170.882773222,ok
92,170.847483042399,136,0.490855480,170.900574588,ok
92,170.847483042399,96,0.472820750,170.938873260,ok
92,170.847483042399,68,0.573955619,171.153799931,ok
92,170.847483042399,48,0.673038520,171.098356060,ok
92,170.847483042399,34,0.776776956,170.678428330,ok
92,170.847483042399,24,0.759171817,170.763893114,ok
92,170.847483042399,16,0.570310593,170.901500033,ok
93,172.307630253830,192,0.476349057,172.344050789,ok
93,172.307630253830,136,0.460798440,172.361634071,ok
93,172.307630253830,96,0.420155031,172.399471828,ok
93,172.307630253830,68,1.203120379,173.037781443,patched
93,172.307630253830,48,1.008423918,172.578784127,patched
93,172.307630253830,34,0.501906071,172.254025369,patched
93,172.307630253830,24,0.545744521,172.293610433,patched
93,172.307630253830,16,0.914129040,172.472033032,patched
94,173.060233619416,192,0.528808115,173.095151198,ok
94,173.060233619416,136,0.543417234,173.117064442,ok
94,173.060233619416,96,0.577542620,173.175839991,ok
94,173.060233619416,68,0.397479877,172.696593366,ok
94,173.060233619416,48,0.488390452,172.813945975,ok
94,173.060233619416,34,0.566468471,173.146970588,ok
94,173.060233619416,24,0.606422548,173.095329754,ok
94,173.060233619416,16,0.440458956,172.844431405,ok
95,174.971359930670,192,0.484056860,175.008681969,ok
95,174.971359930670,136,0.474560976,175.026761066,ok
95,174.971359930670,96,0.453780015,175.066037463,ok
95,174.971359930670,68,0.625367418,175.125532228,ok
95,174.971359930670,48,0.565720734,175.076508994,ok
95,174.971359930670,34,0.538658151,175.247257532,ok
95,174.971359930670,24,0.635027575,175.217070729,ok
95,174.971359930670,16,0.474780086,175.133567821,ok
96,175.930081815384,337,0.515020323,175.944839566,ok
96,175.930081815384,236,0.521643106,175.952090430,ok
96,175.930081815384,192,0.526920159,175.958208049,ok
96,175.930081815384,169,0.530949872,175.963084903,ok
96,175.930081815384,136,0.539834411,175.974449289,ok
96,175.930081815384,118,0.547912220,175.985414883,ok
96,175.930081815384,96,0.568305153,176.013222876,ok
96,175.930081815384,85,0.601538057,176.045115485,ok
96,175.930081815384,68,0.678336095,175.873735368,ok
96,175.930081815384,59,0.668449930,175.889362672,ok
96,175.930081815384,48,0.648310896,175.915297414,ok
96,175.930081815384,43,0.653098915,175.972550691,ok
96,175.930081815384,34,0.829102469,175.835742320,ok
96,175.930081815384,24,0.726994818,175.767432558,ok
96,175.930081815384,16,0.835304734,175.923463272,ok
97,178.256167655476,192,0.476122363,178.277005220,ok
