n,gamma,K,sigma_K,gamma_K,status
163,251.636915839614,45,0.744227138,251.253699627,ok
163,251.636915839614,32,0.763715196,251.165879877,ok
163,251.636915839614,21,0.880544705,250.971591804,ok
164,252.623445779668,256,0.535983369,252.663847481,ok
164,252.623445779668,181,0.567410576,252.707855305,ok
164,252.623445779668,128,0.672646196,252.607986573,ok
164,252.623445779668,91,0.607116245,252.497212692,ok
164,252.623445779668,64,0.530808155,252.541876369,ok
164,252.623445779668,45,0.607577016,252.643157822,ok
164,252.623445779668,32,0.652521088,252.661438763,ok
164,252.623445779668,21,0.726933380,252.791104629,ok
165,254.314437350123,256,0.490527945,254.350018863,ok
165,254.314437350123,181,0.480877275,254.378071631,ok
165,254.314437350123,128,0.531408125,254.406432955,ok
165,254.314437350123,91,0.565714006,254.384526423,ok
165,254.314437350123,64,0.548681913,254.388416089,ok
165,254.314437350123,45,0.623001689,254.417376903,ok
165,254.314437350123,32,0.663576468,254.367823921,ok
165,254.314437350123,21,0.723326783,254.258742930,ok
166,255.837918049742,256,0.451281716,255.878576304,ok
166,255.837918049742,181,0.408160850,255.898740384,ok
166,255.837918049742,128,0.400729443,255.996800615,ok
166,255.837918049742,91,0.455147564,256.061414140,ok
166,255.837918049742,64,0.423752885,256.089566083,ok
166,255.837918049742,45,0.469865140,256.288965931,ok
166,255.837918049742,32,0.607907514,256.405204365,ok
166,255.837918049742,21,0.465718172,255.870719752,patched
167,256.504584947348,256,0.533178419,256.561257663,ok
167,256.504584947348,181,0.546219996,256.623448301,ok
167,256.504584947348,128,0.732593951,256.663738847,ok
167,256.504584947348,91,0.830908185,256.475314958,ok
167,256.504584947348,64,0.929968625,256.439019642,ok
167,256.504584947348,45,0.873590218,256.041046014,ok
167,256.504584947348,32,0.661947209,255.953277297,ok
167,256.504584947348,21,0.765044730,256.561090643,ok
168,258.165262850351,658,0.486027717,258.180181725,ok
168,258.165262850351,461,0.479304654,258.186441376,ok
168,258.165262850351,329,0.469101158,258.195164523,ok
168,258.165262850351,256,0.456687987,258.204863354,ok
168,258.165262850351,231,0.449259181,258.210339283,ok
168,258.165262850351,181,0.417058870,258.234340270,ok
168,258.165262850351,165,0.392921028,258.261692113,ok
168,258.165262850351,128,0.451599669,258.351473587,ok
168,258.165262850351,116,0.482415227,258.357792945,ok
168,258.165262850351,91,0.560749454,258.303674918,ok
168,258.165262850351,83,0.606012465,258.303139020,ok
168,258.165262850351,64,0.622659020,258.250711456,ok
168,258.165262850351,45,0.474786724,258.273586869,ok
168,258.165262850351,32,0.643330839,258.316177646,ok
168,258.165262850351,21,0.660778920,258.131044992,ok
169,258.834470523525,256,0.537418367,258.893268705,ok
169,258.834470523525,181,0.563631373,258.954817830,ok
169,258.834470523525,128,0.772273279,258.915171846,ok
169,258.834470523525,91,0.664709907,258.788449834,ok
169,258.834470523525,64,0.599432759,258.765065831,ok
169,258.834470523525,45,0.734940970,258.853364354,ok
169,258.834470523525,32,0.602662254,258.712578629,ok
169,258.834470523525,21,0.544365101,258.842887329,ok
170,260.430472134926,256,0.496345641,260.470212237,ok
170,260.430472134926,181,0.489502787,260.504570990,ok
170,260.430472134926,128,0.573729021,260.538284486,ok
170,260.430472134926,91,0.574523951,260.508729709,ok
170,260.430472134926,64,0.580699689,260.505188043,ok
170,260.430472134926,45,0.650754454,260.477678263,ok
170,260.430472134926,32,0.611411415,260.521772793,ok
170,260.430472134926,21,0.678153770,260.506387137,ok
171,261.913614987650,256,0.471716446,261.952400232,ok
171,261.913614987650,181,0.439989250,261.981703308,ok
171,261.913614987650,128,0.492198380,262.093807199,ok
171,261.913614987650,91,0.538076634,262.088237401,ok
171,261.913614987650,64,0.586323842,262.105225597,ok
171,261.913614987650,45,0.660286823,261.995242048,ok
171,261.913614987650,32,0.805042657,262.016055589,ok
171,261.913614987650,21,0.704790510,261.946346498,ok
172,262.883617342461,256,0.493050345,262.938278477,ok
172,262.883617342461,181,0.475312391,262.992431764,ok
172,262.883617342461,128,0.659757732,263.094533607,ok
172,262.883617342461,91,0.722835692,262.996578870,ok
172,262.883617342461,64,0.760593538,262.886913431,ok
172,262.883617342461,45,0.612262175,262.848251468,ok
172,262.883617342461,32,0.524834685,262.718477336,ok
172,262.883617342461,21,0.585566557,262.802465381,ok
173,264.054257888128,256,0.487696871,264.115953830,ok
173,264.054257888128,181,0.468071525,264.175692977,ok
173,264.054257888128,128,0.711250090,264.241365301,ok
173,264.054257888128,91,0.689507840,264.106335422,ok
173,264.054257888128,64,0.625946966,264.048828723,ok
173,264.054257888128,45,0.598185762,264.140366100,ok
173,264.054257888128,32,0.467479622,264.201339264,ok
173,264.054257888128,21,0.511448499,264.129691399,ok
174,264.932859141220,256,0.537445458,264.972998829,ok
174,264.932859141220,181,0.573996483,265.019409585,ok
174,264.932859141220,128,0.672117917,264.846832101,ok
174,264.932859141220,91,0.603405095,264.861884211,ok
174,264.932859141220,64,0.584785238,264.891831905,ok
174,264.932859141220,45,0.647901935,264.875438383,ok
174,264.932859141220,32,0.784099672,264.910499264,ok
174,264.932859141220,21,0.731194039,264.939910595,ok
175,267.000651199715,256,0.451332731,267.023988643,ok
175,267.000651199715,181,0.408283335,267.037502607,ok
175,267.000651199715,128,0.432072817,267.141448492,ok
175,267.000651199715,91,0.450913164,267.143434099,ok
175,267.000651199715,64,0.439817040,267.167654058,ok
175,267.000651199715,45,0.490268460,267.220045008,ok
175,267.000651199715,32,0.691818038,267.114068463,ok
175,267.000651199715,21,0.812068145,267.034861001,ok
176,267.801446984602,682,0.501172563,267.825660491,ok
176,267.801446984602,478,0.500556907,267.836730991,ok
176,267.801446984602,341,0.498258961,267.853011984,ok
176,267.801446984602,256,0.492282329,267.875497915,ok
176,267.801446984602,239,0.489525433,267.883137836,ok
176,267.801446984602,181,0.461625006,267.943625541,ok
176,267.801446984602,171,0.451381502,267.976260097,ok
176,267.801446984602,128,0.702956633,268.070638612,ok
176,267.801446984602,120,0.653237764,268.104949285,ok
176,267.801446984602,91,0.758110079,267.995583824,ok
176,267.801446984602,86,0.753143093,268.009034940,ok
176,267.801446984602,64,0.893051669,267.976170426,ok
176,267.801446984602,45,0.894612165,267.758681427,ok
176,267.801446984602,32,0.553045691,267.740270292,ok
176,267.801446984602,21,0.388497181,267.719916204,ok
177,268.783306062048,256,0.521178510,268.831426510,ok
177,268.783306062048,181,0.538006310,268.895334920,ok
177,268.783306062048,128,0.716665326,268.736443237,ok
177,268.783306062048,91,0.654935444,268.705086153,ok
177,268.783306062048,64,0.603488048,268.636150784,ok
177,268.783306062048,45,0.538787429,268.693153301,ok
177,268.783306062048,32,0.645018539,268.813945022,ok
177,268.783306062048,21,0.702677814,268.950993375,ok
178,270.278087167482,256,0.478147147,270.324436141,ok
178,270.278087167482,181,0.455550596,270.370838610,ok
178,270.278087167482,128,0.574406303,270.369469339,ok
178,270.278087167482,91,0.561581785,270.361299707,ok
178,270.278087167482,64,0.554064242,270.335724688,ok
178,270.278087167482,45,0.535762774,270.376084156,ok
178,270.278087167482,32,0.651773405,270.306160465,ok
178,270.278087167482,21,0.708698192,270.158077862,ok
179,271.254983694449,256,0.515401343,271.308886463,ok
179,271.254983694449,181,0.526075354,271.366923495,ok
179,271.254983694449,128,0.625193233,271.293739125,ok
179,271.254983694449,91,0.633533247,271.301876712,ok
179,271.254983694449,64,0.629059661,271.297617126,ok
179,271.254983694449,45,0.689996441,271.305245291,ok
179,271.254983694449,32,0.584796344,271.247156807,ok
179,271.254983694449,21,0.482011688,271.295841104,ok
180,272.755878601693,256,0.491171869,272.796766813,ok
180,272.755878601693,181,0.476252606,272.838661179,ok
180,272.755878601693,128,0.561352493,272.843418750,ok
180,272.755878601693,91,0.591397786,272.856979984,ok
180,272.755878601693,64,0.619140897,272.850291660,ok
180,272.755878601693,45,0.674478558,272.805158876,ok
180,272.755878601693,32,0.662508177,272.877291836,ok
180,272.755878601693,21,0.790501476,272.937182172,ok
181,274.171458312519,256,0.458900547,274.209148248,ok
181,274.171458312519,181,0.409661906,274.244425826,ok
181,274.171458312519,128,0.496752332,274.324765523,ok
181,274.171458312519,91,0.557884295,274.385892312,ok
181,274.171458312519,64,0.663269483,274.357672467,ok
181,274.171458312519,45,0.664685069,274.199882805,ok
181,274.171458312519,32,0.782396731,274.106180177,ok
181,274.171458312519,21,0.656165907,273.918924874,ok
182,275.033101236580,256,0.486368751,275.113809767,ok
182,275.033101236580,181,0.451250337,275.203259680,ok
182,275.033101236580,128,0.677328435,275.221834703,ok
182,275.033101236580,91,0.834085220,275.060371688,ok
182,275.033101236580,64,0.703191324,274.943102794,ok
182,275.033101236580,45,0.554446978,275.033989856,ok
182,275.033101236580,32,0.408782341,274.997145731,ok
182,275.033101236580,21,0.326538889,275.166163739,ok
183,275.858946011083,256,0.549308902,275.902389328,ok
183,275.858946011083,181,0.612728305,275.968270498,ok
183,275.858946011083,128,0.654008767,275.791474568,ok
183,275.858946011083,91,0.563282127,275.752655049,ok
183,275.858946011083,64,0.556716872,275.802336767,ok
183,275.858946011083,45,0.627158819,275.845273812,ok
183,275.858946011083,32,0.667685904,275.950165203,ok
183,275.858946011083,21,0.856127665,275.892368389,ok
184,277.772322638319,708,0.491473933,277.784406579,ok
184,277.772322638319,496,0.487387779,277.789600352,ok
184,277.772322638319,354,0.481187118,277.796865282,ok
184,277.772322638319,256,0.470539201,277.807959276,ok
184,277.772322638319,248,0.469001529,277.809452334,ok
184,277.772322638319,181,0.438514581,277.843112144,ok
184,277.772322638319,177,0.435028186,277.850476467,ok
184,277.772322638319,128,0.490955230,277.883922047,ok
184,277.772322638319,124,0.514579751,277.897733228,ok
184,277.772322638319,91,0.519232920,277.879652443,ok
184,277.772322638319,89,0.517104294,277.895456897,ok
184,277.772322638319,64,0.520898930,277.909754877,ok
184,277.772322638319,45,0.589837309,277.953361290,ok
184,277.772322638319,32,0.768338775,277.917860320,ok
184,277.772322638319,21,0.638685808,277.808445772,ok
185,278.803683887287,256,0.491516434,278.858860192,ok
185,278.803683887287,181,0.470443905,278.921017662,ok
185,278.803683887287,128,0.578276690,278.957852981,ok
185,278.803683887287,91,0.630801075,278.924902969,ok
185,278.803683887287,64,0.716003822,278.929250146,ok
185,278.803683887287,45,0.767699452,278.771064252,ok
185,278.803683887287,32,0.573473180,278.639468053,ok
185,278.803683887287,21,0.638873357,278.799431724,ok
186,280.157144870975,256,0.453218756,280.210399117,ok
186,280.157144870975,181,0.388720652,280.262496814,ok
186,280.157144870975,128,0.456266501,280.397563237,ok
186,280.157144870975,91,0.579885939,280.475153234,ok
186,280.157144870975,64,0.494117603,280.667890832,ok
186,280.157144870975,45,0.562758820,280.789738828,ok
186,280.157144870975,32,0.879056049,280.768126536,ok
186,280.157144870975,21,0.636472648,280.799135291,ok
187,280.793106949409,256,0.546132633,280.854479626,ok
187,280.793106949409,181,0.599985589,280.957109266,ok
187,280.793106949409,128,0.842633823,280.793337114,ok
187,280.793106949409,91,0.742228594,280.557057955,ok
187,280.793106949409,64,0.803747656,280.213050017,ok
187,280.793106949409,45,0.596953362,280.138475271,ok
187,280.793106949409,32,0.389984500,280.298217745,ok
187,280.793106949409,21,0.584673707,280.183479565,ok
188,282.379640463561,256,0.488943979,282.425838681,ok
188,282.379640463561,181,0.479059911,282.482162706,ok
188,282.379640463561,128,0.574953002,282.477549826,ok
188,282.379640463561,91,0.572418966,282.451391319,ok
188,282.379640463561,64,0.548950651,282.456846667,ok
188,282.379640463561,45,0.611570937,282.498409392,ok
188,282.379640463561,32,0.585421308,282.354082047,ok
188,282.379640463561,21,0.692370622,282.383825743,ok
189,283.604543433883,256,0.494354351,283.655969845,ok
189,283.604543433883,181,0.483565898,283.718475318,ok
189,283.604543433883,128,0.598996355,283.723768645,ok
189,283.604543433883,91,0.613166354,283.700121835,ok
189,283.604543433883,64,0.630847014,283.722423630,ok
189,283.604543433883,45,0.714137367,283.640647232,ok
189,283.604543433883,32,0.575769061,283.707284255,ok
189,283.604543433883,21,0.548703944,283.597794502,ok
190,284.925595823417,256,0.484208536,284.972752768,ok
190,284.925595823417,181,0.456631992,285.034854124,ok
190,284.925595823417,128,0.592712308,285.075146110,ok
190,284.925595823417,91,0.634030502,285.039314480,ok
190,284.925595823417,64,0.704170648,285.021555502,ok
190,284.925595823417,45,0.642805834,284.903362740,ok
190,284.925595823417,32,0.815892945,285.001069126,ok
190,284.925595823417,21,0.740237193,285.130924126,ok
191,286.080233307717,256,0.478636667,286.132627965,ok
191,286.080233307717,181,0.447137840,286.208942970,ok
191,286.080233307717,128,0.639339073,286.230121679,ok
191,286.080233307717,91,0.659022637,286.142639873,ok
191,286.080233307717,64,0.659761001,286.046894372,ok
191,286.080233307717,45,0.553125708,286.101826915,ok
191,286.080233307717,32,0.548351634,285.910001212,ok
191,286.080233307717,21,0.650492241,285.817648091,ok
192,287.149424648242,732,0.497644104,287.171676267,ok
192,287.149424648242,512,0.495801146,287.181891024,ok
192,287.149424648242,366,0.492350878,287.196774788,ok
192,287.149424648242,256,0.483545608,287.225149176,ok
192,287.149424648242,183,0.455643326,287.319928895,ok
192,287.149424648242,181,0.455311413,287.328973235,ok
192,287.149424648242,128,0.714116166,287.262799519,ok
192,287.149424648242,92,0.674084625,287.186543141,ok
192,287.149424648242,91,0.642393202,287.195164177,ok
192,287.149424648242,64,0.570519823,287.177236525,ok
192,287.149424648242,45,0.633986845,287.306302005,ok
192,287.149424648242,32,0.412947692,287.293202536,ok
192,287.149424648242,21,0.350566585,287.245322037,ok
193,287.978476263321,256,0.549523654,288.020608988,ok
193,287.978476263321,181,0.632868600,288.089434773,ok
193,287.978476263321,128,0.615820126,287.883991130,ok
193,287.978476263321,91,0.598357240,287.920885006,ok
193,287.978476263321,64,0.610816752,287.953791273,ok
193,287.978476263321,45,0.662810809,287.851836264,ok
193,287.978476263321,32,0.822848706,287.982151948,ok
193,287.978476263321,21,0.851079137,288.041533008,ok
194,290.252146995175,256,0.412450939,290.242698450,ok
194,290.252146995175,181,0.332363384,290.235442028,ok
194,290.252146995175,128,0.339373518,290.330376417,ok
194,290.252146995175,91,0.321779333,290.336620458,ok
194,290.252146995175,64,0.290736694,290.369472787,ok
194,290.252146995175,45,0.332821909,290.412446163,ok
194,290.252146995175,32,0.336287806,290.610027261,ok
194,290.252146995175,21,0.329006797,290.708369620,ok
195,290.677296323261,256,0.522245278,290.796003603,ok
195,290.677296323261,181,0.496224218,290.952748899,ok
195,290.677296323261,128,0.810506481,290.931946502,ok
195,290.677296323261,91,0.919724421,290.963830208,ok
195,290.677296323261,64,1.126083528,290.826780770,ok
195,290.677296323261,45,1.011263911,290.657128653,ok
195,290.677296323261,32,0.892120290,290.306015736,ok
195,290.677296323261,21,0.838825750,290.179119384,ok
196,291.832024588845,256,0.517784006,291.886313894,ok
196,291.832024588845,181,0.555909770,291.991068096,ok
196,291.832024588845,128,0.650521248,291.815436524,ok
196,291.832024588845,91,0.657354033,291.743873631,ok
