n,gamma,gamma_dps,source
1839,2345.5704836344738166458338419070541715126179297264,50,mpmath.zetazero (mpmath python)
1840,2346.4641195297878111141789318794691696449610229134,50,mpmath.zetazero (mpmath python)
1841,2347.9342546417236744060792124035516733158871545528,50,mpmath.zetazero (mpmath python)
1842,2348.8434236334556801248282249426216026484233137607,50,mpmath.zetazero (mpmath python)
1843,2349.7300542578378767061438578802938189271949251944,50,mpmath.zetazero (mpmath python)
1844,2351.4550469278512318549493256035173667538625955351,50,mpmath.zetazero (mpmath python)
1845,2352.1957015025364645895253176052434815492357608201,50,mpmath.zetazero (mpmath python)
1846,2352.7508700754545909851029143766289903470443075020,50,mpmath.zetazero (mpmath python)
1847,2353.9121358523530592979703378789777587187098491357,50,mpmath.zetazero (mpmath python)
1848,2354.9510812350081840822179896233063712695849441740,50,mpmath.zetazero (mpmath python)
1849,2355.8108139782906153561168813240281151583173084818,50,mpmath.zetazero (mpmath python)
1850,2357.6083159202474857892793155709891436234681251232,50,mpmath.zetazero (mpmath python)
1851,2358.9047051984155790004370011457245214176000428050,50,mpmath.zetazero (mpmath python)
1852,2359.4348590764398668351328660059836773266969153975,50,mpmath.zetazero (mpmath python)
1853,2360.3142850895263386515239244073136714231139105965,50,mpmath.zetazero (mpmath python)
1854,2361.3425416419326315633345348508923151992012338302,50,mpmath.zetazero (mpmath python)
1855,2362.7183179229213810333380238739435848620157340559,50,mpmath.zetazero (mpmath python)
1856,2363.4956176541186338675596425757059160508803569309,50,mpmath.zetazero (mpmath python)
1857,2364.7511760891170101112233451380151711777661370645,50,mpmath.zetazero (mpmath python)
1858,2365.1915150641319165645793558948928835956210881016,50,mpmath.zetazero (mpmath python)
1859,2367.2492198429594684778943329964531345450585208750,50,mpmath.zetazero (mpmath python)
1860,2367.9577018231558591053656847927338513292757413962,50,mpmath.zetazero (mpmath python)
1861,2369.2205777673990320263322234482441594318947598718,50,mpmath.zetazero (mpmath python)
1862,2370.0933902842321693892712682374604035292356583983,50,mpmath.zetazero (mpmath python)
1863,2371.1007479297216734898086886123360652430510404112,50,mpmath.zetazero (mpmath python)
1864,2371.9381377946101081508712357179783170207229059521,50,mpmath.zetazero (mpmath python)
1865,2372.4403472600558437397599040840026817051164198492,50,mpmath.zetazero (mpmath python)
1866,2374.4442307178166502885003397573606729527917409416,50,mpmath.zetazero (mpmath python)
1867,2375.5439670373722488997735659010861950445109390741,50,mpmath.zetazero (mpmath python)
1868,2376.3554635155601897484909088669292246284192528246,50,mpmath.zetazero (mpmath python)
1869,2377.7554079140127990160831592033395457973825211595,50,mpmath.zetazero (mpmath python)
1870,2378.2129616796621573158990997258638442061451570096,50,mpmath.zetazero (mpmath python)
1871,2379.7265029499658222423879655228606437804919776262,50,mpmath.zetazero (mpmath python)
1872,2380.5456572187362593069949794981203491680276620828,50,mpmath.zetazero (mpmath python)
1873,2381.5001237104375297310553634967459976630000330157,50,mpmath.zetazero (mpmath python)
1874,2382.5308305663664021817441090066586401895830098193,50,mpmath.zetazero (mpmath python)
1875,2383.3560139159808694700670270628033763872348719341,50,mpmath.zetazero (mpmath python)
1876,2384.9650716411824697262096820054406585338742195319,50,mpmath.zetazero (mpmath python)
1877,2386.4309371095038902898134606161006839877645521830,50,mpmath.zetazero (mpmath python)
1878,2387.2990841223365147575604363998154141679696024239,50,mpmath.zetazero (mpmath python)
1879,2387.8135685560780372867975767514898736094830619635,50,mpmath.zetazero (mpmath python)
1880,2388.7482076354931764155351076352053820443340322391,50,mpmath.zetazero (mpmath python)
1881,2389.9559881136661570047358802965442159370288672771,50,mpmath.zetazero (mpmath python)
1882,2391.2605498724033994789224409492974131867682797869,50,mpmath.zetazero (mpmath python)
1883,2391.7549823366227727781331936680377464898224084349,50,mpmath.zetazero (mpmath python)
1884,2393.6305932916998553319017863547024242087268951144,50,mpmath.zetazero (mpmath python)
1885,2394.4853678560464940156497158788670763938455119260,50,mpmath.zetazero (mpmath python)
1886,2395.2701699946470921724373377909228654578873515015,50,mpmath.zetazero (mpmath python)
1887,2396.6038787626160715817635960160887331117203593308,50,mpmath.zetazero (mpmath python)
1888,2397.7916437617737635030762529552822194488459166343,50,mpmath.zetazero (mpmath python)
1889,2398.5583113825326711583565931410747618336134116084,50,mpmath.zetazero (mpmath python)
1890,2399.4338329057852701216644520175943291800277006621,50,mpmath.zetazero (mpmath python)
1891,2400.1523565221314571948866991665878615316081087192,50,mpmath.zetazero (mpmath python)
1892,2401.4829983757717806511654797647764872907214814218,50,mpmath.zetazero (mpmath python)
1893,2403.4187984453452038916157579456306695543062468158,50,mpmath.zetazero (mpmath python)
1894,2403.9753151489675074936405316261834355490959312446,50,mpmath.zetazero (mpmath python)
1895,2404.9215934897699975692139011396970817751666074915,50,mpmath.zetazero (mpmath python)
1896,2406.2539887182894852608636395732995318486260524332,50,mpmath.zetazero (mpmath python)
1897,2406.7328511821095084436455226522043990499354329191,50,mpmath.zetazero (mpmath python)
1898,2407.7159104222699072792893708447558207733580409683,50,mpmath.zetazero (mpmath python)
1899,2409.4415023524195403451446209894884856790561300312,50,mpmath.zetazero (mpmath python)
1900,2409.8816026828795882538596883894990673073296788986,50,mpmath.zetazero (mpmath python)
1901,2411.1261933807774213690694834585056568633048628071,50,mpmath.zetazero (mpmath python)
1902,2412.2229358372840416707892825993517219744135594101,50,mpmath.zetazero (mpmath python)
1903,2413.9761231949834086064747073766668447087179705857,50,mpmath.zetazero (mpmath python)
1904,2414.3798798012704958710542096394651609465672131258,50,mpmath.zetazero (mpmath python)
1905,2415.5768934659941058124221402526736733934260501314,50,mpmath.zetazero (mpmath python)
1906,2416.5340546277039393003733042553694902074408292701,50,mpmath.zetazero (mpmath python)
1907,2417.2780874217721931089719983448364065921602208727,50,mpmath.zetazero (mpmath python)
1908,2418.2294432673573874603674377751055635523712676064,50,mpmath.zetazero (mpmath python)
1909,2419.5079171630712454634965230366714471279169956556,50,mpmath.zetazero (mpmath python)
1910,2421.1429439933281788871327653962054437953152988061,50,mpmath.zetazero (mpmath python)
1911,2422.1520849251095087812742693345940404314206186144,50,mpmath.zetazero (mpmath python)
1912,2422.9962301234869078612887049221182523786218309350,50,mpmath.zetazero (mpmath python)
1913,2423.5041468887161394142490913933348650941826284254,50,mpmath.zetazero (mpmath python)
1914,2425.1247602125567244754637164494053438166953458554,50,mpmath.zetazero (mpmath python)
1915,2426.1934375416683004735677776676158352967532717737,50,mpmath.zetazero (mpmath python)
1916,2426.9070642937536451278175946003123135087523340466,50,mpmath.zetazero (mpmath python)
1917,2427.6408969485929822564142559066366899953740219414,50,mpmath.zetazero (mpmath python)
1918,2429.1855959902569224913382582785451224749006395132,50,mpmath.zetazero (mpmath python)
1919,2430.2658126359444030687524543757016805506196581331,50,mpmath.zetazero (mpmath python)
1920,2431.6111350962539303835818901376874356627759208576,50,mpmath.zetazero (mpmath python)
1921,2432.7275692992547566311479461429575645269536802836,50,mpmath.zetazero (mpmath python)
1922,2433.7058968047038089342898923121988049749090591075,50,mpmath.zetazero (mpmath python)
1923,2433.9168732376841830155980174152894123747670917443,50,mpmath.zetazero (mpmath python)
1924,2435.3488943646945597020914254681543569772473709663,50,mpmath.zetazero (mpmath python)
1925,2436.1916003750910363953791909456697474014367447358,50,mpmath.zetazero (mpmath python)
1926,2437.7940761078260498418965038371949443857834825717,50,mpmath.zetazero (mpmath python)
1927,2438.6717907940441802005360394828737017760994615852,50,mpmath.zetazero (mpmath python)
1928,2439.9271272186722760589257184805764477947093976923,50,mpmath.zetazero (mpmath python)
1929,2440.8261602906352547483894613749148333158900930370,50,mpmath.zetazero (mpmath python)
1930,2441.9298365499984095284670160122428775447510200355,50,mpmath.zetazero (mpmath python)
1931,2443.0335600581851323318366513309473790266078231417,50,mpmath.zetazero (mpmath python)
1932,2443.7754363961997293274737124553176351697101794683,50,mpmath.zetazero (mpmath python)
1933,2445.1543810152204194220285826437174200855670168701,50,mpmath.zetazero (mpmath python)
1934,2445.7449521011549003707330597221096676376850599415,50,mpmath.zetazero (mpmath python)
1935,2446.3985233061102476055307591762170713815515512156,50,mpmath.zetazero (mpmath python)
1936,2448.9883122860351053550803853146235534615686059620,50,mpmath.zetazero (mpmath python)
1937,2449.2310320092925333925987755542880025589580148948,50,mpmath.zetazero (mpmath python)
1938,2450.5036505801081191025284332923745513982602027028,50,mpmath.zetazero (mpmath python)
1939,2451.1817083100844492213490967813721342103471428773,50,mpmath.zetazero (mpmath python)
1940,2452.2833657412138906260284457011839473804724667463,50,mpmath.zetazero (mpmath python)
1941,2453.2574858120840448678716320784115388256270475223,50,mpmath.zetazero (mpmath python)
1942,2454.3005618417899234926733067832729109857760398168,50,mpmath.zetazero (mpmath python)
1943,2455.4822883835259239528354011327208881969100991632,50,mpmath.zetazero (mpmath python)
1944,2456.5145518412885533306119202656998062066465706634,50,mpmath.zetazero (mpmath python)
1945,2457.9079990902185446840056274693342174889457262611,50,mpmath.zetazero (mpmath python)
1946,2458.5467998371280134084136165758234543871430269395,50,mpmath.zetazero (mpmath python)
1947,2460.0135794655061914982504124664979804154900211209,50,mpmath.zetazero (mpmath python)
1948,2461.2022953745062000462680284035011246211185879716,50,mpmath.zetazero (mpmath python)
1949,2461.7316286480413926972117954851276917648801814382,50,mpmath.zetazero (mpmath python)
1950,2462.4642949138537636291148572969859165433739890991,50,mpmath.zetazero (mpmath python)
1951,2463.5696672950163478435451866517332116836698216357,50,mpmath.zetazero (mpmath python)
1952,2464.9278163612234085599107180482172469532387015595,50,mpmath.zetazero (mpmath python)
1953,2466.1830970131927234062179242212180845551691703526,50,mpmath.zetazero (mpmath python)
1954,2467.6408607837790246981903782599973488131612654917,50,mpmath.zetazero (mpmath python)
1955,2468.1868163011152432384632512587434624359335141270,50,mpmath.zetazero (mpmath python)
1956,2469.3362638924974892295229578348153848496582777560,50,mpmath.zetazero (mpmath python)
1957,2469.7814850315240243090861909119944928474082068956,50,mpmath.zetazero (mpmath python)
1958,2471.5392977419967169486302050175549958410728777753,50,mpmath.zetazero (mpmath python)
1959,2472.3364175894822710673696834866392921949692784004,50,mpmath.zetazero (mpmath python)
1960,2473.1071247346450421948337211157708791888373587895,50,mpmath.zetazero (mpmath python)
1961,2474.2378497343936795111807411710489892678128164124,50,mpmath.zetazero (mpmath python)
1962,2475.5393538610027667698572496939704986336922763720,50,mpmath.zetazero (mpmath python)
1963,2477.0217550961045941565778872334122409912944444731,50,mpmath.zetazero (mpmath python)
1964,2478.0148540248094052420946293457170707792929881691,50,mpmath.zetazero (mpmath python)
1965,2478.3975975831250204404877236166400151682109134253,50,mpmath.zetazero (mpmath python)
1966,2479.9773519808707541224268654596687651498515707227,50,mpmath.zetazero (mpmath python)
1967,2480.4336069850920729277664348900417865915251440243,50,mpmath.zetazero (mpmath python)
1968,2481.3567672803589445972134929267674166913280975585,50,mpmath.zetazero (mpmath python)
1969,2482.6834115187159992322598729779894028953055096034,50,mpmath.zetazero (mpmath python)
1970,2484.5032382747446433663635457127893133609896715631,50,mpmath.zetazero (mpmath python)
1971,2485.0875905374198665107970403638486001387750756200,50,mpmath.zetazero (mpmath python)
1972,2485.7856207123927522406425555871460904761255622076,50,mpmath.zetazero (mpmath python)
1973,2487.3338364427260220668139053977041325051555847737,50,mpmath.zetazero (mpmath python)
1974,2488.1138317541930543798383961879883154445023788022,50,mpmath.zetazero (mpmath python)
1975,2489.2611574516371167429662234583806094063282056318,50,mpmath.zetazero (mpmath python)
1976,2490.0510905157467898093557683177253509971549578629,50,mpmath.zetazero (mpmath python)
1977,2491.1055164218207048183028238814373766450489336600,50,mpmath.zetazero (mpmath python)
1978,2491.9074739342928426449235269578840857378440271028,50,mpmath.zetazero (mpmath python)
1979,2493.4892954491232172275007526169529975968463115966,50,mpmath.zetazero (mpmath python)
1980,2494.8661778282552209730874715804963107783269331083,50,mpmath.zetazero (mpmath python)
1981,2495.8468404195016427554747260635054864437530405827,50,mpmath.zetazero (mpmath python)
1982,2496.4853367028232682456153314918091437716937841428,50,mpmath.zetazero (mpmath python)
1983,2497.6484652466019345498612319404280092721476172873,50,mpmath.zetazero (mpmath python)
1984,2497.9699739667522623967955032454473659284418804894,50,mpmath.zetazero (mpmath python)
1985,2499.8620428212550656863921053115000765191456547091,50,mpmath.zetazero (mpmath python)
1986,2500.5643864123174493411728375692776281744961618491,50,mpmath.zetazero (mpmath python)
1987,2501.5777446724335394644695389658902541283090991732,50,mpmath.zetazero (mpmath python)
1988,2503.1852272120868016425328686929919579349667256402,50,mpmath.zetazero (mpmath python)
1989,2504.0089336585836411757644349265184954778245439686,50,mpmath.zetazero (mpmath python)
1990,2504.7721525112120279263524289750788427991671723781,50,mpmath.zetazero (mpmath python)
1991,2506.3053519373076956617112588705138385552041202589,50,mpmath.zetazero (mpmath python)
1992,2507.1518856476755891723087261413272327755609134662,50,mpmath.zetazero (mpmath python)
1993,2507.8710395797433619747120163493986486453514223540,50,mpmath.zetazero (mpmath python)
1994,2508.7660461038266224089676670966401487338720683116,50,mpmath.zetazero (mpmath python)
1995,2509.6529974413794216937294299620082494717847105087,50,mpmath.zetazero (mpmath python)
1996,2511.6601897871866836554760545256548816527742506482,50,mpmath.zetazero (mpmath python)
